user,value
401,25
27,42
427,11
691,42
260,20
512,11
380,22
627,39
723,11
271,27
107,20
340,11
608,11
993,11
232,11
149,22
798,26
516,39
247,20
28,15
886,22
374,42
128,42
566,22
675,42
966,42
35,26
707,11
322,42
139,23
847,7
7,11
896,18
716,42
103,42
329,40
146,11
883,23
777,11
272,42
900,40
780,42
365,34
988,26
461,11
301,11
402,42
524,26
349,23
918,42
592,11
9,42
450,11
712,9
518,20
507,25
269,31
697,42
846,40
316,41
845,40
399,11
811,11
551,25
957,42
592,23
284,42
751,20
742,23
647,22
218,11
912,20
505,11
216,26
910,11
441,23
814,34
697,22
324,41
392,33
246,22
261,25
288,26
268,11
768,9
223,22
368,26
400,40
293,15
692,42
276,42
140,42
504,44
37,11
535,44
871,43
187,22
594,42
119,40
828,42
902,22
364,26
493,11
887,26
44,11
886,41
508,40
186,40
854,43
942,22
699,27
740,47
239,27
119,34
787,18
235,11
352,34
987,11
732,21
267,26
543,4
314,14
189,34
591,25
712,11
109,11
719,11
360,27
864,4
410,42
184,11
277,19
93,47
42,31
676,21
673,22
767,21
471,34
812,11
448,18
248,21
568,21
420,11
243,26
435,42
153,26
143,39
979,22
881,11
542,25
503,11
940,14
344,20
61,11
927,42
84,21
304,11
185,11
172,26
300,11
774,11
207,46
838,22
201,27
963,44
679,11
676,11
463,26
259,39
656,20
137,22
148,39
896,15
873,11
255,11
329,42
789,34
8,42
501,22
561,39
602,22
576,15
359,42
334,42
118,18
196,39
626,18
796,23
642,42
737,44
938,47
420,22
749,42
282,42
156,42
729,42
277,27
573,20
603,22
219,41
442,44
614,42
543,27
492,22
420,41
941,42
604,39
248,40
958,44
9,27
692,15
906,42
921,11
691,22
996,39
805,30
456,25
947,11
851,42
283,31
921,11
281,21
238,18
681,42
576,42
998,41
274,20
937,22
449,11
367,44
518,26
323,41
321,26
396,24
280,42
279,34
171,11
983,42
510,25
670,42
630,42
562,23
791,30
873,14
204,11
176,11
861,22
361,27
891,47
705,22
152,18
105,42
542,27
315,2
166,26
176,31
250,5
153,20
466,42
120,41
635,15
306,27
340,22
843,42
420,42
526,42
138,20
246,23
126,41
450,23
337,11
553,42
981,42
80,26
986,11
951,42
787,31
31,39
113,23
24,31
838,40
801,6
263,22
498,22
957,20
962,33
815,25
607,34
982,21
917,11
287,11
989,40
595,42
27,16
449,9
793,11
3,13
172,34
828,41
564,23
49,11
409,22
945,11
483,42
187,34
947,31
188,11
923,25
555,11
312,34
818,27
664,35
162,41
246,42
925,42
689,11
949,11
502,26
491,34
314,11
639,10
974,42
980,11
685,42
92,18
223,11
535,46
780,20
424,39
908,41
428,7
424,42
404,11
787,11
730,11
769,11
760,23
627,41
904,9
584,22
369,42
75,39
348,11
696,23
222,42
80,23
112,21
675,11
459,31
903,27
741,22
810,11
544,27
375,22
419,42
69,9
581,22
357,42
25,27
418,26
891,27
265,42
713,15
613,39
725,18
217,11
13,22
625,11
464,11
826,42
372,22
290,25
609,42
977,26
847,11
317,9
559,10
914,42
806,17
679,11
811,22
877,42
662,21
285,42
617,11
620,18
340,42
982,27
368,42
116,11
356,42
215,42
822,9
321,44
341,26
470,20
364,11
565,18
39,42
115,11
332,22
270,42
616,25
481,25
473,42
919,42
909,12
297,11
558,25
800,42
779,11
39,26
526,11
321,25
440,18
851,6
307,13
704,42
296,22
806,41
834,11
497,22
492,26
716,25
867,11
947,11
380,26
250,39
496,42
541,22
34,20
319,44
359,20
816,26
61,42
552,27
937,11
921,42
281,42
917,11
905,42
197,34
756,42
504,9
784,11
913,22
884,25
523,46
75,22
883,26
415,11
240,21
965,26
832,14
93,27
756,27
661,16
938,41
692,25
671,11
465,11
49,39
791,26
372,11
196,31
456,42
352,25
373,11
66,31
858,27
303,11
419,42
780,42
911,11
848,7
326,26
291,11
393,42
895,26
494,3
655,26
311,22
363,42
230,41
508,15
736,18
878,11
497,34
807,14
566,11
261,11
353,18
997,27
773,40
560,11
890,25
516,11
960,15
941,6
442,18
817,9
554,42
687,11
453,22
102,42
929,11
463,34
476,11
72,42
492,42
363,11
634,27
121,42
753,22
595,27
33,34
638,25
657,11
693,42
254,27
802,11
76,11
849,27
297,42
998,27
776,42
233,25
441,25
393,11
51,25
739,11
494,41
290,11
790,39
366,11
906,24
796,40
874,26
816,30
187,23
597,23
434,42
97,11
799,26
306,42
523,11
422,23
285,26
57,31
16,11
2,42
80,26
355,42
487,25
297,18
794,42
191,41
845,22
655,11
195,39
530,21
708,18
237,35
555,11
219,42
131,26
495,11
54,11
316,39
171,22
876,25
103,18
398,11
691,42
2,11
184,42
120,9
43,34
367,36
278,25
558,22
315,20
16,41
655,46
849,42
711,15
837,44
408,42
367,42
551,26
727,21
803,27
561,32
640,22
524,34
875,26
469,23
983,40
556,27
969,34
861,18
923,11
334,11
803,11
989,42
359,42
869,41
728,31
175,42
827,11
507,20
515,42
130,42
125,27
691,11
143,41
13,41
673,1
861,39
174,11
183,41
284,20
139,42
297,25
48,21
167,25
224,34
91,11
465,27
479,22
808,18
365,42
226,26
661,2
100,26
678,42
558,42
393,22
453,24
501,3
50,26
574,42
0,20
40,11
464,22
649,42
25,2
709,39
290,39
403,7
162,26
74,42
871,41
458,42
853,22
447,39
387,27
337,18
411,14
362,11
62,42
616,31
323,22
29,7
526,11
697,26
430,21
573,48
510,21
401,34
990,26
144,25
913,11
191,30
846,42
540,42
143,27
902,11
371,39
425,26
946,11
378,11
323,14
829,42
424,42
632,11
60,42
236,11
553,42
545,18
554,11
448,11
273,22
591,42
200,42
822,25
2,47
610,31
449,22
247,42
655,42
92,11
271,48
172,11
887,11
332,34
653,27
543,40
732,42
328,27
811,41
231,42
779,11
802,27
799,26
619,2
23,20
232,26
620,27
56,42
951,42
278,11
823,45
902,48
889,22
399,26
906,34
956,26
132,1
196,22
722,13
895,44
941,27
652,26
32,41
506,42
701,18
646,11
437,26
421,11
61,42
89,48
666,26
85,11
691,22
913,23
593,11
456,11
513,22
751,11
316,34
615,5
729,36
553,40
119,11
248,25
856,3
207,41
571,42
708,42
641,42
557,42
932,42
329,39
65,26
191,26
92,26
743,39
360,11
882,40
292,23
472,18
912,18
679,42
633,34
391,11
705,32
83,31
741,46
442,11
72,18
324,5
819,39
276,28
372,41
962,11
723,39
954,42
98,40
798,24
732,39
548,11
728,42
64,11
404,22
860,9
144,30
674,26
173,30
876,11
247,40
996,21
600,42
942,33
687,34
581,11
352,25
290,42
219,34
987,11
973,11
64,34
463,43
740,21
908,11
344,22
169,11
106,20
786,2
598,22
30,26
805,26
447,41
135,41
579,42
308,11
681,34
692,22
369,11
388,42
600,11
22,42
172,24
824,26
738,36
573,42
212,42
49,42
233,11
960,23
139,11
253,22
180,11
684,27
551,11
478,27
815,18
344,42
169,42
663,22
652,42
175,22
715,18
516,11
261,27
135,42
950,22
930,26
141,42
284,42
718,2
136,11
999,25
269,11
763,11
150,11
323,17
877,24
332,27
70,26
177,42
797,42
810,10
905,22
507,20
866,11
288,34
85,20
214,26
587,42
699,25
705,15
850,34
115,26
72,39
229,23
483,42
981,14
903,25
17,22
803,11
386,41
292,42
53,44
742,11
795,27
652,11
732,22
192,39
194,27
69,42
881,11
636,11
178,22
952,6
212,27
878,14
178,18
640,11
594,42
217,34
325,41
998,25
591,34
867,26
490,24
162,11
638,42
885,23
719,41
875,11
309,11
309,24
650,11
966,11
622,42
419,11
151,22
772,42
970,42
452,42
251,34
575,42
60,44
457,41
498,11
299,15
729,39
517,22
4,11
940,11
77,42
19,34
319,27
928,26
947,28
592,9
402,22
249,20
667,21
104,11
616,26
356,11
629,42
455,11
595,39
533,42
323,11
130,26
274,22
227,40
83,42
889,42
1,42
215,18
352,22
617,5
55,7
817,42
181,21
248,40
866,26
61,41
239,11
959,11
473,26
810,20
559,18
211,42
773,11
95,42
258,11
690,44
408,47
444,47
676,42
28,11
159,11
669,34
327,36
496,42
789,26
822,44
226,40
621,34
254,27
733,39
369,20
356,11
278,11
760,11
749,36
428,40
338,22
900,7
878,22
883,22
763,26
275,22
751,3
146,11
865,42
421,11
425,26
899,41
641,7
880,27
44,26
70,39
781,11
753,42
209,42
677,42
730,18
347,41
762,11
675,42
298,42
465,3
358,22
711,42
61,40
963,42
612,11
228,20
134,42
542,22
207,22
820,42
644,22
271,42
104,34
593,42
725,27
445,26
47,26
209,11
851,39
798,42
832,15
279,11
892,11
785,48
937,11
80,11
645,49
411,22
206,26
359,42
171,42
531,10
452,23
470,9
43,26
632,22
818,40
877,11
493,25
559,22
82,39
71,26
882,48
702,42
817,39
927,25
185,42
35,48
726,20
197,26
280,22
222,11
461,34
440,1
707,34
222,18
495,34
824,22
107,34
435,27
53,39
666,22
228,11
205,11
644,15
754,41
249,22
266,20
159,3
930,42
989,22
337,11
940,11
324,42
204,11
645,41
511,26
526,41
35,42
335,26
486,33
987,18
324,42
776,24
643,42
163,26
610,42
420,42
891,11
195,47
697,22
442,18
669,25
949,22
850,18
536,44
151,28
511,11
848,40
959,41
448,26
309,11
345,40
579,3
476,11
816,44
807,27
511,24
604,25
702,11
581,11
511,31
309,42
535,26
257,39
600,11
62,47
382,1
59,20
415,42
426,42
973,22
746,42
665,42
442,36
655,40
373,20
623,7
457,22
761,41
675,42
598,11
58,26
229,1
125,40
6,42
868,11
445,22
576,42
447,42
842,27
9,18
143,42
657,24
777,11
395,33
410,11
493,40
573,44
56,15
996,42
256,41
803,45
68,32
93,11
146,22
166,11
644,11
51,22
372,33
182,48
639,41
309,26
61,11
427,22
304,11
491,42
824,27
203,42
930,11
838,26
53,5
77,42
553,12
83,11
304,11
475,30
702,32
164,11
858,34
588,33
521,26
592,27
391,42
340,11
929,40
428,35
750,33
164,11
903,25
177,40
129,21
760,42
980,22
460,41
283,48
921,25
142,42
752,33
338,42
465,39
275,22
688,42
443,25
994,11
672,11
801,42
65,42
769,25
565,11
890,11
973,11
616,39
42,22
284,11
914,42
188,22
385,11
352,44
868,18
63,22
895,40
506,27
124,25
860,42
871,34
365,11
734,42
82,41
488,41
173,11
410,23
101,39
386,42
677,41
349,41
787,26
236,42
636,40
623,41
150,42
861,40
376,26
766,22
302,42
179,25
177,11
737,39
739,11
570,42
390,15
598,22
208,11
752,25
577,11
833,27
681,22
929,42
21,39
987,11
211,22
591,11
902,11
643,22
309,42
257,24
875,11
489,11
244,11
382,26
710,9
823,27
0,18
929,40
637,42
740,42
52,39
82,11
69,27
209,23
575,9
399,11
143,25
655,11
892,3
401,42
239,11
136,11
438,26
501,7
376,11
438,45
881,11
727,26
58,27
484,42
72,22
96,11
567,39
712,18
599,27
276,41
878,22
443,21
880,44
620,41
491,38
748,11
993,22
590,41
303,11
51,20
847,40
81,11
49,22
548,20
729,40
351,42
889,22
582,34
229,42
299,27
162,41
142,16
655,11
170,11
593,11
615,18
17,11
371,44
750,18
677,26
517,27
80,26
130,27
184,42
479,42
889,44
99,22
201,42
144,34
46,42
56,42
855,9
33,11
874,22
862,11
139,11
551,39
583,27
272,16
480,26
616,25
565,42
242,11
724,49
926,11
183,23
970,22
633,11
804,42
207,23
337,20
98,39
784,8
376,20
460,42
322,27
346,41
460,39
325,11
723,11
433,3
890,21
209,11
734,42
448,11
529,34
916,15
545,42
612,42
141,42
632,15
64,11
125,21
810,25
216,26
85,39
813,34
947,26
110,11
595,26
996,22
859,41
241,42
776,11
89,42
423,2
758,20
23,42
133,24
573,44
911,11
972,42
195,40
33,42
168,42
515,11
286,14
379,34
621,11
953,11
524,42
96,11
944,42
22,9
476,30
145,39
666,11
53,22
51,11
817,11
370,11
785,42
879,35
729,26
834,27
323,34
809,6
673,42
660,42
503,26
724,26
352,25
157,11
696,9
531,22
64,42
719,18
205,11
852,3
739,6
931,18
738,25
17,39
117,42
28,44
905,11
594,42
140,24
619,41
150,14
371,27
314,26
830,34
176,25
436,22
749,23
10,23
219,42
267,11
40,39
900,42
869,26
330,26
688,5
925,22
139,44
383,11
936,42
568,41
242,11
868,39
134,11
512,42
363,11
213,42
738,42
883,11
864,27
142,11
48,40
703,26
644,11
533,11
237,47
281,41
758,18
528,11
412,42
662,34
234,31
103,20
426,41
113,36
617,42
150,22
629,27
711,41
195,26
700,22
260,42
422,11
841,22
1,24
45,25
616,42
138,44
482,42
300,44
530,11
468,11
271,21
461,11
537,29
336,35
210,22
822,43
587,24
336,41
658,22
462,15
670,42
193,25
757,42
625,24
323,25
957,23
243,25
478,11
805,42
661,22
120,26
913,36
987,20
71,11
685,44
444,39
598,22
429,26
521,41
500,42
271,27
856,42
837,39
281,26
30,11
0,29
508,26
161,26
509,27
614,11
792,42
0,42
897,14
238,42
933,40
558,20
492,26
200,22
458,9
95,27
540,42
980,11
152,11
117,27
139,27
777,11
527,34
17,42
644,27
732,13
257,42
437,42
301,25
810,27
902,18
825,1
801,11
850,42
470,11
123,22
126,27
692,27
480,11
204,20
909,11
869,26
164,20
750,42
505,11
128,33
209,39
624,20
5,27
564,25
18,7
423,11
161,11
273,26
480,26
243,42
394,42
781,11
175,34
685,20
375,41
965,11
905,11
343,42
598,21
623,27
379,22
739,20
96,22
911,27
516,41
508,40
862,15
210,42
914,11
388,42
898,20
876,26
762,11
993,12
573,11
529,11
510,42
964,18
653,30
963,11
580,48
146,26
931,20
415,20
631,42
752,21
884,42
451,7
987,39
488,23
741,27
325,11
497,11
62,42
49,42
749,11
244,11
425,44
767,27
235,27
481,22
99,18
938,22
914,11
627,42
635,45
76,26
849,22
246,23
223,23
481,27
674,40
574,26
454,22
831,42
75,42
335,11
223,17
518,22
318,22
301,39
595,27
304,27
504,42
130,23
465,11
577,42
282,11
415,0
41,42
93,34
438,42
499,27
418,42
594,11
358,18
575,26
760,26
245,11
627,11
698,11
465,42
550,44
168,40
536,26
662,44
37,39
576,20
575,11
444,18
859,11
788,11
674,31
552,39
491,11
80,25
676,26
558,11
733,20
344,11
64,42
472,49
157,42
0,42
767,33
617,26
590,25
575,22
695,22
427,42
837,13
226,22
100,11
909,11
648,42
119,42
332,32
712,22
547,26
116,11
830,23
74,47
337,25
305,34
959,23
201,11
902,26
116,20
217,34
459,26
547,18
263,11
715,30
151,26
687,27
158,11
437,42
215,2
560,23
290,48
923,39
447,34
114,11
391,34
257,22
37,20
149,9
809,39
426,42
890,11
544,2
410,21
176,26
671,42
923,11
165,11
573,42
422,11
925,9
151,22
446,42
826,42
978,42
40,11
627,26
604,42
476,3
633,33
888,11
115,44
925,11
259,42
502,7
607,42
336,23
261,34
161,33
565,25
810,15
555,42
420,21
463,11
308,26
561,11
116,11
921,34
864,5
541,11
723,9
229,39
811,42
48,9
607,11
322,41
837,42
174,21
36,11
391,22
962,33
995,49
277,11
168,4
556,26
79,34
359,42
719,42
606,42
383,22
81,25
622,26
538,47
958,27
74,18
928,11
72,39
755,45
884,26
237,18
695,26
415,11
389,21
224,22
775,36
822,39
409,42
394,11
341,26
687,42
946,42
60,16
359,39
873,47
46,42
43,22
414,20
117,22
269,43
680,41
428,42
497,42
402,42
214,47
963,31
220,40
636,11
249,5
492,20
854,22
214,22
918,42
446,22
300,20
843,21
826,22
31,41
413,22
128,11
784,41
555,22
958,11
650,23
38,13
235,26
876,11
218,23
113,11
302,26
812,10
769,27
963,2
544,42
665,25
134,26
388,27
615,41
235,11
643,11
240,11
258,40
955,42
651,34
255,11
49,11
219,21
9,42
750,46
284,11
146,22
635,42
355,36
211,22
578,26
729,22
570,42
906,39
787,28
414,39
792,29
266,44
466,26
164,49
545,22
772,44
946,41
182,42
256,39
653,11
322,22
305,22
477,26
82,45
977,42
448,26
530,11
474,42
34,22
356,18
258,29
406,22
756,41
966,22
902,22
461,11
273,22
834,11
800,44
142,42
454,42
693,22
251,22
125,42
98,26
82,42
254,11
879,11
883,40
318,22
131,26
964,26
527,21
200,11
945,18
783,15
595,15
371,22
163,26
365,9
609,9
699,42
596,18
106,11
199,11
106,42
517,25
292,27
240,11
402,42
591,23
226,42
375,42
313,11
418,22
782,11
404,6
327,40
946,20
861,34
399,40
479,11
875,34
117,42
752,7
618,18
831,9
257,40
977,18
571,42
539,25
142,11
720,42
48,42
554,11
712,44
920,26
127,42
881,42
285,25
120,47
289,22
235,11
291,31
24,11
129,33
594,22
40,22
9,11
84,42
367,11
481,11
768,26
247,42
428,39
593,3
51,42
6,41
829,11
784,42
804,11
684,11
879,39
73,18
474,11
139,11
826,22
541,23
491,27
374,11
945,26
146,42
145,42
190,40
856,42
249,22
684,11
578,42
352,44
57,26
55,11
20,27
209,18
321,11
263,20
621,40
412,42
663,42
432,41
786,40
772,11
771,42
944,42
729,34
16,33
844,40
288,22
349,22
673,31
669,27
153,41
320,11
336,11
857,42
969,7
637,11
617,18
491,15
443,25
459,18
648,40
41,2
328,11
232,25
365,22
475,40
241,42
339,41
85,39
816,40
39,22
786,39
873,47
182,42
521,27
713,25
972,42
179,33
439,47
926,23
125,11
259,42
50,21
131,22
189,42
468,18
588,42
299,11
756,20
853,11
11,39
766,30
552,35
521,11
61,13
262,11
687,20
769,42
461,11
527,40
161,26
985,29
635,11
948,42
186,20
222,25
268,11
53,32
187,34
978,41
491,42
40,11
456,11
513,26
157,21
809,36
886,41
964,23
580,11
648,11
788,3
880,15
635,22
901,19
382,22
479,42
426,41
110,22
388,6
153,11
409,40
973,42
132,11
234,23
51,21
826,33
424,26
81,11
918,11
315,11
36,40
103,39
604,42
166,26
143,11
627,22
274,22
351,22
845,11
996,41
539,42
998,42
243,20
646,11
528,24
85,36
365,28
365,26
779,42
696,9
788,11
701,22
582,11
131,26
390,26
875,44
294,20
717,41
930,20
137,33
222,27
224,34
739,26
313,22
780,34
647,42
163,11
947,34
907,11
142,23
355,15
21,41
406,27
136,42
621,34
611,25
323,20
767,41
333,11
128,11
737,11
355,20
440,26
873,21
452,42
803,22
889,42
418,42
71,42
812,24
925,26
101,27
463,41
112,22
89,42
427,42
565,11
224,11
88,11
378,3
642,26
56,11
862,11
363,11
241,27
225,39
945,25
930,27
74,31
237,30
206,42
317,18
766,44
646,18
974,42
221,26
229,44
892,42
963,20
737,23
606,18
443,42
750,14
956,27
402,6
469,11
841,44
108,44
655,41
370,24
102,42
743,40
152,40
428,42
62,42
779,42
985,42
428,26
89,42
559,23
176,42
640,22
41,42
494,47
838,26
176,42
329,21
225,40
617,22
127,11
791,11
374,22
9,27
675,11
379,11
392,41
982,11
586,18
201,22
58,11
278,26
23,24
4,11
608,26
192,42
871,11
425,11
649,44
972,42
282,48
347,40
138,42
878,42
352,41
896,26
918,42
308,25
628,42
40,39
767,11
693,42
955,18
319,11
368,40
121,42
755,11
635,21
796,11
917,41
464,42
220,11
386,11
857,10
521,11
177,18
80,11
442,34
678,42
109,44
81,42
585,11
114,42
989,40
21,18
645,26
873,11
186,25
498,40
226,42
364,11
521,42
197,7
868,12
218,11
10,26
322,42
277,42
618,31
983,44
917,41
419,22
607,31
540,42
91,11
348,41
710,22
712,11
155,11
351,11
849,42
497,11
848,18
215,34
774,25
645,48
407,9
370,11
209,42
64,42
158,6
366,11
595,42
836,18
505,11
207,11
863,26
435,26
74,42
467,5
386,42
275,42
176,34
845,42
456,22
291,27
438,30
853,42
938,42
571,22
183,31
684,42
322,16
532,27
212,44
924,42
972,11
265,11
153,22
643,42
696,39
371,22
989,41
281,47
255,11
581,41
752,18
159,26
542,42
630,23
915,11
60,11
105,15
926,31
159,22
774,25
556,26
120,11
34,36
965,36
169,42
597,33
905,42
861,11
795,22
734,26
100,11
435,6
149,39
403,14
916,11
320,42
104,34
162,11
757,11
89,15
431,42
944,7
856,11
568,35
332,25
347,11
335,41
791,42
317,41
930,7
101,11
825,34
506,41
364,11
496,27
10,11
948,44
906,14
136,21
939,11
806,48
726,11
305,42
503,22
782,42
212,15
882,41
346,42
557,11
779,11
559,26
168,11
14,42
740,11
607,11
541,11
677,34
364,22
491,42
213,18
886,42
555,26
694,22
250,38
265,26
864,22
848,44
911,26
638,42
517,41
209,39
381,34
310,34
408,34
600,22
770,11
190,42
707,42
854,28
786,42
534,27
710,18
439,11
437,21
944,42
326,23
89,42
723,11
218,22
79,42
589,15
976,34
747,42
470,34
882,22
925,42
589,18
941,42
866,41
64,40
834,11
477,24
946,44
101,11
914,11
230,26
566,34
890,25
963,26
108,31
833,42
318,11
329,32
957,22
56,29
600,25
299,22
586,11
98,26
62,42
702,25
716,25
911,26
740,42
832,22
238,11
85,20
533,18
649,27
466,42
260,20
324,31
33,11
386,11
526,42
759,11
817,44
771,15
732,42
453,40
722,37
15,42
713,11
755,14
963,11
385,21
213,27
769,25
317,41
356,11
230,27
642,7
536,42
839,42
781,33
140,13
985,11
980,38
75,34
989,42
543,22
769,11
591,3
363,11
823,40
765,43
654,42
0,26
657,42
231,25
215,9
179,42
870,11
854,42
274,41
555,41
869,22
996,11
899,22
36,40
243,41
886,44
804,11
747,34
576,11
985,20
522,42
891,11
846,44
666,11
541,15
161,42
902,18
41,26
0,39
579,42
390,31
225,42
375,22
816,42
390,21
188,22
919,39
149,36
652,25
558,11
216,23
988,21
911,27
931,15
796,22
75,21
707,42
19,42
895,22
364,42
929,46
52,26
880,26
261,26
493,11
171,26
991,11
294,43
2,21
47,42
246,39
722,26
149,22
169,11
261,11
12,24
16,42
339,41
256,40
858,23
31,42
411,16
58,27
444,42
884,34
129,42
485,25
496,35
604,27
284,42
333,11
89,25
407,22
900,11
774,39
185,41
543,11
610,42
812,22
497,5
279,11
743,11
156,42
611,11
532,42
166,20
473,26
242,41
643,42
501,11
289,6
865,42
105,34
864,36
256,21
622,11
200,41
842,26
847,11
814,27
905,26
976,22
314,23
569,11
7,34
573,27
410,41
119,30
182,36
470,34
487,42
660,18
619,42
838,26
477,42
550,41
120,42
305,25
878,42
795,11
380,42
872,40
590,27
711,39
873,11
526,26
376,25
22,18
416,22
384,42
639,11
142,22
671,26
413,25
526,26
778,39
168,42
805,17
148,39
478,22
668,42
247,41
483,11
730,20
550,26
979,42
247,23
928,27
216,42
962,25
755,42
7,19
453,39
72,5
588,42
409,48
111,11
533,42
886,25
730,25
99,11
75,11
288,9
123,11
552,25
745,42
787,22
758,15
929,25
522,19
191,23
890,44
233,26
439,11
183,41
259,22
143,42
418,31
934,1
421,10
266,41
367,42
998,26
486,26
917,22
642,11
703,34
589,16
926,11
64,27
116,18
39,11
809,25
107,27
628,18
695,41
711,26
465,22
650,34
578,39
554,26
272,18
788,27
499,11
393,41
426,34
151,11
899,11
345,11
146,42
900,11
969,11
928,11
592,11
76,11
857,42
812,40
405,11
421,42
506,11
307,22
347,42
293,20
191,41
205,11
851,11
189,41
716,11
757,30
322,42
822,11
71,28
23,42
665,23
422,16
119,42
335,42
519,26
88,41
619,40
62,11
262,42
880,42
180,41
114,47
503,42
600,23
780,22
838,11
964,42
434,27
513,11
378,22
795,21
418,11
169,42
245,11
517,42
94,22
140,25
529,41
30,11
564,7
813,42
211,22
736,26
896,41
773,22
643,31
242,41
788,11
556,18
976,22
559,39
828,44
236,20
497,9
372,42
941,27
952,11
926,27
21,11
346,39
229,36
61,46
464,25
206,42
376,11
331,11
563,23
192,2
82,42
283,19
248,22
191,26
323,49
181,11
960,11
72,25
117,11
973,22
927,42
722,34
972,44
845,47
980,23
121,26
303,40
268,25
9,22
304,42
854,42
488,11
311,11
429,42
24,42
646,39
492,11
491,34
206,27
634,22
133,11
860,11
48,11
895,18
638,11
69,42
615,14
379,34
201,42
116,42
803,42
735,18
850,11
21,11
539,30
775,42
215,22
378,11
369,30
19,42
651,11
51,11
198,33
337,34
905,22
158,21
348,11
661,20
806,41
497,22
612,42
773,42
761,11
738,19
429,3
663,23
628,21
357,42
912,11
759,42
621,22
683,22
642,33
765,11
37,18
403,11
184,25
818,3
124,42
990,26
540,42
109,42
124,11
255,41
580,26
721,41
509,11
212,22
45,31
15,11
68,11
399,42
210,27
745,41
315,27
123,42
45,20
914,5
150,42
859,41
978,34
256,40
782,11
255,42
296,42
595,11
884,11
863,31
988,27
48,26
111,42
550,39
709,18
240,11
82,11
265,22
228,11
493,40
591,11
453,30
344,42
156,26
954,21
140,25
980,26
320,11
349,39
805,34
86,42
164,11
257,11
5,20
472,11
311,11
802,26
278,11
32,11
498,11
373,9
570,42
469,34
169,44
249,42
513,48
88,22
96,42
92,40
707,42
1,42
285,44
317,11
67,11
671,42
167,42
570,42
503,46
762,26
34,11
75,14
647,34
498,11
227,20
185,26
506,8
253,41
